"genus_species","size_class","year","shark_in_video","sec_investigating_circling","sec_passing","sec_feeding","sec_total","frac_investigating_circling","frac_passing","frac_feeding","bout","bite","habitat","depth","log_depth","total_time_shark_present_frame","log_total_time_shark_present_frame","n_frame_total","log_n_frame_total","video"
"Lethrinus olivaceus x microdon","Medium","2016","present",0,13.8,0,13.8,0,1,0,0,0,"near reef",5,1.6094379124341,189.4,5.24386118075198,2,0.693147180559945,"ASH051"
"Lethrinus rubrioperculatus","Small","2016","present",0,4.2,0,4.2,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,2,0.693147180559945,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,8.8,0,8.8,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,2,0.693147180559945,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",7.4,25.6,3.4,36.4,0.203296703296703,0.703296703296703,0.0934065934065934,1,9,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",5.6,5.8,0,11.4,0.491228070175439,0.508771929824561,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,4.4,0,4.4,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,15.2,0,15.2,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",41,6.4,0,47.4,0.864978902953586,0.135021097046414,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,10.4,0,10.4,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,6.6,0,6.6,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,5,1.6094379124341,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,6.2,0,6.2,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,5,1.6094379124341,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",42.4,4,0,46.4,0.913793103448276,0.0862068965517241,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",28.2,8.8,0,37,0.762162162162162,0.237837837837838,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",18.8,17.8,0,36.6,0.513661202185792,0.486338797814208,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",33.2,5.6,0.8,39.6,0.838383838383838,0.141414141414141,0.0202020202020202,2,3,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",3.2,6.6,0,9.8,0.326530612244898,0.673469387755102,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",12.8,10,0,22.8,0.56140350877193,0.43859649122807,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,2.2,0,2.2,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",24,1.6,0,25.6,0.9375,0.0625,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,2.6,0,2.6,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",3,8.6,0,11.6,0.258620689655172,0.741379310344828,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,5.2,0,5.2,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,21,0,21,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",5.6,5.6,0,11.2,0.5,0.5,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",29,3.6,0,32.6,0.889570552147239,0.110429447852761,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,12.2,0,12.2,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,13.8,0,13.8,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,13.8,0,13.8,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,7,1.94591014905531,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",2.2,14.4,0,16.6,0.132530120481928,0.867469879518072,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,6.6,0,6.6,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",0,2.4,1.4,3.8,0,0.631578947368421,0.368421052631579,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",6.4,10.2,0,16.6,0.385542168674699,0.614457831325301,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,5,1.6094379124341,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",8.2,27.8,0,36,0.227777777777778,0.772222222222222,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,20.4,0,20.4,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",96.8,3.4,0,100.2,0.966067864271457,0.0339321357285429,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",8.8,2.8,0,11.6,0.758620689655172,0.241379310344828,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",9.6,3,0,12.6,0.761904761904762,0.238095238095238,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",14.4,5.8,0,20.2,0.712871287128713,0.287128712871287,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,6,1.79175946922805,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",8,6.4,0,14.4,0.555555555555556,0.444444444444444,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,6,1.79175946922805,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",36.8,10.6,0,47.4,0.776371308016878,0.223628691983122,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,6,1.79175946922805,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",8.8,7.2,0,16,0.55,0.45,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,6,1.79175946922805,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,10.2,0,10.2,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,6,1.79175946922805,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",7.2,8.8,0,16,0.45,0.55,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",0,9,0,9,0,1,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,4,1.38629436111989,"ASH012"
"Lethrinus rubrioperculatus","Small","2016","present",2.2,18.6,0,20.8,0.105769230769231,0.894230769230769,0,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,3,1.09861228866811,"ASH012"
"Gymnocranius grandoculis","Medium","2016","present",12.4,8,7.4,27.8,0.446043165467626,0.287769784172662,0.266187050359712,0,0,"near reef",26,3.25809653802148,210.8,5.35090981666721,2,0.693147180559945,"ASH012"
"Epinephelus fuscoguttatus","Large","2016","present",0,23.2,0,23.2,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,2.4,0,2.4,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,5.2,0,5.2,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lutjanus decussatus","Small","2016","present",25.6,6.8,0,32.4,0.790123456790124,0.209876543209877,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lutjanus decussatus","Small","2016","present",5.8,12,0,17.8,0.325842696629213,0.674157303370786,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,4.8,0,4.8,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,6.9,0,6.9,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lethrinus olivaceus","Medium","2016","present",0,0.6,0,0.6,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,4.8,0,4.8,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Epinephelus fuscoguttatus","Large","2016","present",4,23.6,0,27.6,0.144927536231884,0.855072463768116,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,2,0.693147180559945,"ASH064"
"Epinephelus fuscoguttatus","Large","2016","present",0,13.4,0,13.4,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,2,0.693147180559945,"ASH064"
"Epinephelus fuscoguttatus","Large","2016","present",0,49.4,0,49.4,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lutjanus bohar","Medium","2016","present",0,9,0,9,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lutjanus bohar","Medium","2016","present",0,3.6,0,3.6,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus bohar","Medium","2016","present",0,15,0,15,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,7.8,0,7.8,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,8.8,0,8.8,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,6,0,6,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Epinephelus fuscoguttatus","Large","2016","present",0,23,0,23,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,2,0.693147180559945,"ASH064"
"Epinephelus fuscoguttatus","Large","2016","present",0,9.4,0,9.4,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,2,0.693147180559945,"ASH064"
"Epinephelus fuscoguttatus","Large","2016","present",16.6,9.4,0,26,0.638461538461539,0.361538461538462,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lutjanus gibbus","Small","2016","present",0,9.2,0,9.2,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lethrinus olivaceus","Medium","2016","present",15.6,9.8,0,25.4,0.614173228346457,0.385826771653543,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,11,0,11,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,3,1.09861228866811,"ASH064"
"Lethrinus olivaceus","Medium","2016","present",0,5.6,0,5.6,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Epinephelus fuscoguttatus","Large","2016","present",10.2,2.4,0,12.6,0.80952380952381,0.19047619047619,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus bohar","Medium","2016","present",0,12.8,0,12.8,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus bohar","Medium","2016","present",0,5.4,0,5.4,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lutjanus decussatus","Small","2016","present",0,4.8,0,4.8,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lethrinus olivaceus","Medium","2016","present",0,4.8,0,4.8,0,1,0,0,0,"reef",7.9,2.06686275947298,174.6,5.1624976434055,4,1.38629436111989,"ASH064"
"Lethrinus amboinensis","Medium","2016","present",0,8.2,0,8.2,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus rubrioperculatus","Small","2016","present",0,17.8,0,17.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Gymnocranois sp","Medium","2016","present",1.2,9.2,0,10.4,0.115384615384615,0.884615384615385,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,4.6,0,4.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Lethrinus olivaceus","Medium","2016","present",0,4,0,4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,6.8,0,6.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,4,0,4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Gymnocranois sp","Medium","2016","present",0,6,0,6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,3.2,0,3.2,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Gymnocranois sp","Medium","2016","present",0,4,0,4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",6.4,8.4,0,14.8,0.432432432432432,0.567567567567568,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",1.6,7.6,0,9.2,0.173913043478261,0.826086956521739,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus rubrioperculatus","Small","2016","present",0,6.6,0,6.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,15.6,0,15.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,4.8,0,4.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus rubrioperculatus","Small","2016","present",0,6.2,0,6.2,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",2.8,4.6,0,7.4,0.378378378378378,0.621621621621622,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus ravus","Small","2016","present",1.6,1.8,0,3.4,0.470588235294118,0.529411764705882,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0.6,10.6,0,11.2,0.0535714285714286,0.946428571428572,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus rubrioperculatus","Small","2016","present",0,4.8,0,4.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus ravus","Small","2016","present",0,9,0,9,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",7.2,4.4,0,11.6,0.620689655172414,0.379310344827586,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus rubrioperculatus","Small","2016","present",0,7.6,0,7.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,13.8,0,13.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,4.2,0,4.2,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0.2,4.6,0,4.8,0.0416666666666667,0.958333333333333,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,6.8,0,6.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus rubrioperculatus","Small","2016","present",0,6.4,0,6.4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0.2,11,0,11.2,0.0178571428571429,0.982142857142857,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,14.4,0,14.4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,15.6,0,15.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,3.8,0,3.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,8.2,0,8.2,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,1.4,0,1.4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,2,0.693147180559945,"ASH006"
"Lethrinus rubrioperculatus","Small","2016","present",0,7.6,0,7.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,3,1.09861228866811,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,11.4,0,11.4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,5.8,0,5.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,19.6,0,19.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,12.8,0,12.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,15,0,15,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,8,0,8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,9.8,0,9.8,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,5,1.6094379124341,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,13,0,13,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus olivaceus","Medium","2016","present",0,8.6,0,8.6,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,6.4,0,6.4,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
"Lethrinus amboinensis","Medium","2016","present",0,7,0,7,0,1,0,0,0,"near reef",38,3.63758615972639,237.8,5.47142998425668,4,1.38629436111989,"ASH006"
